,lead_time,arrival_date_year,arrival_date_week_number,arrival_date_day_of_month,days_in_waiting_list,different_room_assigned,is_canceled
80655,32,2015,47,20,0,False,False
80656,32,2015,47,20,0,False,False
80657,32,2015,47,20,0,False,False
80658,32,2015,47,20,0,True,False
80659,32,2015,47,20,0,False,False
80660,32,2015,47,20,0,False,False
80661,32,2015,47,20,0,False,False
80662,32,2015,47,20,0,False,False
80663,58,2015,47,18,0,False,False
80664,32,2015,47,20,0,False,False
80665,32,2015,47,20,0,False,False
80666,32,2015,47,20,0,False,False
80667,32,2015,47,20,0,False,False
80668,32,2015,47,20,0,True,False
80669,32,2015,47,20,0,False,False
80670,32,2015,47,20,0,True,False
80671,32,2015,47,20,0,True,False
80672,0,2015,47,21,0,False,False
80673,32,2015,47,20,0,False,False
80674,32,2015,47,20,0,False,False
80675,32,2015,47,20,0,False,False
80676,32,2015,47,20,0,False,False
80677,32,2015,47,20,0,False,False
80678,32,2015,47,20,0,False,False
80679,56,2015,47,19,0,False,False
80680,32,2015,47,20,0,True,False
80681,32,2015,47,20,0,False,False
80682,32,2015,47,20,0,False,False
80683,32,2015,47,20,0,True,False
80684,32,2015,47,20,0,False,False
80685,32,2015,47,20,0,False,False
80686,55,2015,47,18,0,False,False
80687,55,2015,47,18,0,False,False
80688,32,2015,47,20,0,False,False
80689,32,2015,47,20,0,False,False
80690,32,2015,47,20,0,False,False
80691,32,2015,47,20,0,False,False
80692,62,2015,47,19,0,False,False
80693,32,2015,47,20,0,False,False
80694,32,2015,47,20,0,True,False
80695,32,2015,47,20,0,False,False
80696,32,2015,47,20,0,True,False
80697,32,2015,47,20,0,False,False
80698,66,2015,47,19,0,False,False
80699,32,2015,47,20,0,False,False
80700,1,2015,47,20,0,False,False
80701,32,2015,47,20,0,False,False
80702,32,2015,47,20,0,False,False
80703,32,2015,47,20,0,True,False
80704,32,2015,47,20,0,False,False
80705,32,2015,47,20,0,False,False
80706,32,2015,47,20,0,False,False
80707,32,2015,47,20,0,False,False
80708,32,2015,47,20,0,True,False
80709,32,2015,47,20,0,False,False
80710,32,2015,47,20,0,False,False
80711,32,2015,47,20,0,False,False
80712,32,2015,47,20,0,False,False
80713,32,2015,47,20,0,True,False
80714,32,2015,47,20,0,True,False
80715,32,2015,47,20,0,False,False
80716,32,2015,47,20,0,False,False
80717,32,2015,47,20,0,False,False
80718,32,2015,47,20,0,False,False
80719,32,2015,47,20,0,False,False
80720,32,2015,47,20,0,False,False
80721,3,2015,47,20,0,False,False
80722,15,2015,48,22,0,False,True
80723,67,2015,47,21,0,False,False
80725,44,2015,52,24,0,False,True
80726,57,2015,47,20,0,False,False
80728,12,2015,49,29,0,False,True
80729,77,2015,52,26,0,False,True
80730,73,2015,53,31,0,False,True
80734,81,2015,53,30,0,False,True
80735,21,2015,49,2,0,False,True
80737,0,2015,47,20,0,True,False
80738,13,2015,48,22,0,False,False
80739,13,2015,50,6,0,False,True
80740,13,2015,50,6,0,False,True
80741,5,2015,48,24,0,True,False
80742,34,2015,48,23,0,False,True
80744,25,2015,48,28,0,False,True
80745,176,2016,15,9,0,False,True
80746,176,2016,15,9,0,False,True
80747,176,2016,15,9,0,False,True
80748,176,2016,15,9,0,False,True
80749,176,2016,15,9,0,False,True
80750,176,2016,15,9,0,False,True
80751,176,2016,15,9,0,False,True
80752,176,2016,15,9,0,False,True
80753,176,2016,15,9,0,False,True
80754,176,2016,15,9,0,False,True
80755,176,2016,15,9,0,False,True
80756,176,2016,15,9,0,False,True
80757,176,2016,15,9,0,False,True
80758,176,2016,15,9,0,False,True
80759,176,2016,15,9,0,False,True
80760,176,2016,15,9,0,False,True
80761,176,2016,15,9,0,False,True
80762,176,2016,15,9,0,False,True
80763,180,2016,16,13,38,False,True
80764,180,2016,16,13,38,False,True
80765,180,2016,16,13,38,False,True
80766,180,2016,16,13,38,False,True
80767,180,2016,16,13,38,False,True
80768,180,2016,16,13,38,False,True
80769,180,2016,16,13,38,False,True
80770,180,2016,16,13,38,False,True
80771,180,2016,16,13,38,False,True
80772,180,2016,16,13,38,False,True
80773,180,2016,16,13,38,False,True
80774,180,2016,16,13,38,False,True
80775,180,2016,16,13,38,False,True
80776,180,2016,16,13,38,False,True
80777,180,2016,16,13,38,False,True
80778,180,2016,16,13,38,False,True
80779,180,2016,16,13,38,False,True
80780,180,2016,16,13,38,False,True
80781,61,2015,48,23,0,False,True
80782,0,2015,48,23,0,True,False
80783,61,2015,48,23,0,False,True
80784,61,2015,48,23,0,False,True
80785,12,2015,48,23,0,False,True
80786,5,2015,48,23,0,False,True
80788,22,2015,47,21,0,False,False
80789,6,2015,48,22,0,False,False
80798,13,2015,48,22,0,False,False
80799,49,2015,52,25,0,False,True
80800,183,2016,17,22,0,False,True
80802,3,2017,22,1,0,False,False
80803,61,2015,47,21,0,False,False
80804,53,2015,53,28,0,False,True
80805,53,2015,53,28,0,False,True
80806,53,2015,53,28,0,False,True
80807,53,2015,53,28,0,False,True
80808,61,2015,47,21,0,False,False
80809,2,2015,48,22,0,False,False
80812,6,2015,48,22,0,False,False
80813,26,2015,49,5,0,False,True
80814,6,2015,48,22,0,False,False
80815,55,2015,48,22,0,False,False
80816,6,2015,48,24,0,False,False
80818,22,2015,49,4,0,False,True
80819,26,2015,48,26,0,False,True
80820,4,2017,10,7,0,True,False
80821,62,2015,48,24,0,False,False
80822,2,2015,48,27,0,False,True
80823,82,2015,49,5,0,False,True
80824,8,2015,48,27,0,False,True
80825,8,2015,48,27,0,False,True
80826,62,2015,48,25,0,False,True
80827,1,2015,48,25,0,False,False
80828,3,2015,48,28,0,False,True
80829,63,2015,48,23,0,False,False
80831,61,2015,48,23,0,False,False
80832,4,2015,48,23,0,False,False
80834,61,2015,48,23,0,False,False
80835,0,2015,48,22,0,False,False
80843,74,2015,53,30,0,False,True
80845,22,2015,48,26,0,False,True
80846,2,2015,47,21,0,False,False
80847,8,2015,48,26,0,False,False
80848,10,2015,48,23,0,False,False
80849,0,2015,47,20,0,True,False
80850,0,2015,48,26,0,True,False
80851,1,2015,53,29,0,True,False
80852,0,2016,4,21,0,True,False
80863,73,2015,48,24,27,True,False
80864,61,2015,48,23,0,False,False
80865,25,2015,48,22,0,False,False
80866,73,2015,48,24,27,False,False
80867,25,2015,48,22,0,False,False
80868,25,2015,48,22,0,False,False
80869,73,2015,48,24,27,False,False
80870,25,2015,48,22,0,False,False
80871,25,2015,48,22,0,False,False
80872,73,2015,48,24,27,True,False
80873,73,2015,48,24,27,False,False
80874,73,2015,48,24,27,True,False
80875,73,2015,48,24,27,False,False
80876,73,2015,48,24,27,True,False
80877,73,2015,48,24,27,False,False
80878,25,2015,48,22,0,False,False
80879,73,2015,48,24,27,True,False
80880,73,2015,48,24,27,True,False
80881,73,2015,48,24,27,False,False
80882,73,2015,48,24,27,True,False
80883,73,2015,48,24,27,False,False
80884,73,2015,48,24,27,True,False
80885,73,2015,48,24,27,False,False
80887,73,2015,48,24,27,True,False
80890,73,2015,48,24,27,True,False
80891,26,2015,48,23,0,False,False
80892,73,2015,48,24,27,False,False
80893,25,2015,48,22,0,False,False
80894,2,2015,48,26,0,False,False
80895,36,2015,53,31,0,False,True
80896,61,2015,48,23,0,False,False
80897,0,2015,48,23,0,False,False
80898,61,2015,48,23,0,False,False
80900,25,2015,48,22,0,False,False
80901,73,2015,48,24,27,True,False
80902,73,2015,48,24,27,False,False
80903,16,2015,48,27,0,True,True
80904,3,2015,48,27,0,False,True
80905,41,2015,48,23,0,False,False
80907,0,2015,48,28,0,False,False
80908,3,2015,48,26,0,False,False
80909,8,2015,47,21,0,False,False
80910,10,2015,48,26,0,False,False
80911,0,2015,48,27,0,False,False
80912,15,2015,48,26,0,False,False
80913,42,2015,48,25,0,True,False
80915,4,2015,48,24,0,False,False
80916,0,2015,48,28,0,True,True
80917,27,2015,50,6,0,False,True
80920,3,2015,48,28,0,False,True
80921,35,2015,48,26,0,False,False
80922,35,2015,48,26,0,False,False
80923,8,2015,48,26,0,False,False
80924,11,2015,51,13,0,False,False
80925,70,2015,48,26,0,False,False
80926,8,2015,48,26,0,False,False
80927,36,2015,48,25,0,False,False
80928,36,2015,48,25,0,False,False
80929,6,2015,48,26,0,True,False
80930,36,2015,48,25,0,False,False
80931,0,2015,48,28,0,False,False
80932,4,2015,48,27,0,False,False
80933,4,2015,48,27,0,False,False
80934,73,2015,48,26,0,False,False
80935,4,2015,48,27,0,False,False
80936,4,2015,48,27,0,False,False
80937,4,2015,48,27,0,False,False
80938,0,2015,48,28,0,False,False
80939,0,2015,48,28,0,False,False
80940,4,2015,48,27,0,False,False
80941,7,2015,48,27,0,True,False
80942,4,2015,48,27,0,False,False
80943,39,2015,48,27,0,False,False
80945,0,2015,48,27,0,False,False
80946,31,2015,48,26,0,False,False
80947,12,2015,48,23,0,False,False
80948,62,2015,48,25,0,False,False
80952,3,2017,14,2,0,False,False
80953,11,2015,48,27,0,True,False
80954,73,2015,48,27,0,False,False
80955,37,2015,48,25,0,False,False
80956,39,2015,48,27,0,False,False
80957,96,2015,51,19,0,False,True
80958,18,2015,49,4,0,False,True
80959,4,2015,48,27,0,True,False
80960,4,2015,48,27,0,False,False
80961,2,2015,48,27,0,False,False
80962,1,2015,48,28,0,False,False
80964,73,2015,48,27,0,False,False
80965,2,2015,48,27,0,False,False
80966,1,2015,48,27,0,True,False
80967,40,2016,2,6,0,False,True
80968,124,2016,12,15,0,False,True
80969,115,2016,4,18,0,False,True
80970,3,2015,49,30,0,False,True
80973,0,2015,49,30,0,False,True
80974,66,2015,48,26,0,False,False
80976,4,2015,49,29,0,False,False
80977,61,2015,48,28,0,False,False
80978,68,2015,48,28,0,False,False
80979,2,2015,49,30,0,False,False
80980,35,2015,52,24,0,False,True
80981,10,2015,49,3,0,False,True
80982,0,2015,49,30,0,False,False
80983,136,2016,13,25,0,False,True
80985,13,2015,50,8,0,False,True
80986,65,2015,49,2,0,False,True
80987,9,2015,48,25,0,True,False
80988,6,2015,49,1,0,False,False
80991,24,2015,48,27,0,False,False
80993,12,2015,49,29,0,False,False
80994,12,2015,49,29,0,False,False
80995,101,2016,7,11,0,False,True
80996,229,2016,28,4,0,False,True
80997,149,2016,10,4,0,False,True
81000,86,2016,4,22,35,False,True
81001,86,2016,4,22,35,False,True
81002,86,2016,4,22,35,False,True
81003,86,2016,4,22,35,False,True
81004,86,2016,4,22,35,False,True
81005,86,2016,4,22,35,False,True
81006,86,2016,4,22,35,False,True
81007,86,2016,4,22,35,False,True
81008,86,2016,4,22,35,False,True
81009,86,2016,4,22,35,False,True
81010,86,2016,4,22,35,False,True
81011,86,2016,4,22,35,False,True
81012,86,2016,4,22,35,False,True
81013,86,2016,4,22,35,False,True
81014,86,2016,4,22,35,False,True
81015,86,2016,4,22,35,False,True
81016,86,2016,4,22,35,False,True
81017,86,2016,4,22,35,False,True
81018,86,2016,4,22,35,False,True
81019,86,2016,4,22,35,False,True
81020,86,2016,4,22,35,False,True
81021,86,2016,4,22,35,False,True
81022,86,2016,4,22,35,False,True
81023,86,2016,4,22,35,False,True
81024,86,2016,4,22,35,False,True
81025,86,2016,4,22,35,False,True
81026,86,2016,4,22,35,False,True
81027,86,2016,4,22,35,False,True
81028,86,2016,4,22,35,False,True
81029,86,2016,4,22,35,False,True
81030,86,2016,4,22,35,False,True
81031,86,2016,4,22,35,False,True
81032,86,2016,4,22,35,False,True
81033,86,2016,4,22,35,False,True
81034,86,2016,4,22,35,False,True
81035,86,2016,4,22,35,False,True
81036,86,2016,4,22,35,False,True
81037,86,2016,4,22,35,False,True
81038,86,2016,4,22,35,False,True
81039,86,2016,4,22,35,False,True
81040,86,2016,4,22,35,False,True
81041,86,2016,4,22,35,False,True
81042,86,2016,4,22,35,False,True
81043,86,2016,4,22,35,False,True
81044,86,2016,4,22,35,False,True
81045,86,2016,4,22,35,False,True
81046,86,2016,4,22,35,False,True
81047,86,2016,4,22,35,False,True
81048,86,2016,4,22,35,False,True
81049,86,2016,4,22,35,False,True
81050,86,2016,4,22,35,False,True
81051,86,2016,4,22,35,False,True
81052,86,2016,4,22,35,False,True
81053,86,2016,4,22,35,False,True
81054,86,2016,4,22,35,False,True
81055,85,2016,4,22,0,False,True
81056,85,2016,4,22,0,False,True
81057,85,2016,4,22,0,False,True
81058,85,2016,4,22,0,False,True
81059,85,2016,4,22,0,False,True
81060,85,2016,4,22,0,False,True
81061,85,2016,4,22,0,False,True
81062,85,2016,4,22,0,False,True
81063,85,2016,4,22,0,False,True
81064,85,2016,4,22,0,False,True
81065,85,2016,4,22,0,False,True
81066,85,2016,4,22,0,False,True
81067,85,2016,4,22,0,False,True
81068,47,2015,49,5,0,False,True
81072,4,2015,49,1,0,False,False
81075,8,2015,49,1,0,False,False
81078,8,2015,49,1,0,False,False
81080,68,2015,49,29,0,False,False
81081,18,2015,49,1,0,False,False
81082,11,2015,49,30,0,True,False
81083,18,2015,49,1,0,False,False
81087,19,2015,49,5,0,False,True
81102,82,2016,6,2,21,False,True
81103,82,2016,6,2,21,False,True
81104,82,2016,6,2,21,False,True
81105,82,2016,6,2,21,False,True
81106,82,2016,6,2,21,False,True
81107,82,2016,6,2,21,False,True
81108,82,2016,6,2,21,False,True
81109,82,2016,6,2,21,False,True
81110,82,2016,6,2,21,False,True
81111,82,2016,6,2,21,False,True
81112,82,2016,6,2,21,False,True
81113,82,2016,6,2,21,False,True
81114,40,2015,50,9,0,False,True
81115,146,2016,14,30,28,False,True
81116,146,2016,14,30,28,False,True
81117,146,2016,14,30,28,False,True
81118,146,2016,14,30,28,False,True
81119,146,2016,14,30,28,False,True
81120,146,2016,14,30,28,False,True
81121,146,2016,14,30,28,False,True
81122,146,2016,14,30,28,False,True
81123,146,2016,14,30,28,False,True
81124,146,2016,14,30,28,False,True
81125,146,2016,14,30,28,False,True
81126,146,2016,14,30,28,False,True
81127,146,2016,14,30,28,False,True
81128,146,2016,14,30,28,False,True
81129,146,2016,14,30,28,False,True
81130,146,2016,14,30,28,False,True
81131,146,2016,14,30,28,False,True
81132,146,2016,14,30,28,False,True
81133,146,2016,14,30,28,False,True
81134,146,2016,14,30,28,False,True
81138,68,2015,49,30,0,False,False
81139,68,2015,49,30,0,False,False
81140,2,2015,49,2,0,False,False
81141,1,2015,49,2,0,False,False
81145,2,2015,49,3,0,False,False
81146,5,2015,49,1,0,False,False
81147,3,2016,7,8,0,False,False
81150,1,2015,49,1,0,False,False
81151,4,2017,8,20,0,False,False
81152,15,2015,49,2,0,False,False
81158,59,2015,48,28,0,False,False
81159,53,2016,3,15,0,False,True
81160,12,2015,50,12,0,False,True
81162,58,2015,53,28,0,False,True
81163,6,2015,50,10,0,False,True
81164,6,2015,50,10,0,False,True
81165,27,2015,49,4,0,False,True
81166,27,2015,49,4,0,False,True
81169,6,2015,49,3,0,False,False
81170,6,2015,49,3,0,False,False
81171,6,2015,49,3,0,True,False
81172,6,2015,49,3,0,False,False
81173,5,2015,49,2,0,False,False
81176,313,2016,34,18,0,False,True
81177,313,2016,34,18,0,False,True
81178,313,2016,34,18,0,False,True
81179,313,2016,34,18,0,False,True
81180,11,2015,50,6,0,False,False
81181,69,2015,49,3,0,False,False
81182,68,2015,49,2,0,False,False
81183,7,2015,49,4,0,False,False
81184,1,2015,49,4,0,False,False
81185,18,2016,5,30,0,False,False
81186,6,2017,5,4,0,False,False
81188,24,2015,49,4,0,True,False
81189,71,2015,49,4,0,False,False
81190,4,2015,49,4,0,False,False
81191,24,2015,49,4,0,True,False
81192,63,2015,49,3,0,False,False
81193,14,2015,49,4,0,False,False
81195,24,2015,49,4,0,True,False
81196,13,2015,50,6,0,True,True
81197,1,2015,49,4,0,False,False
81198,29,2015,49,4,0,False,False
81199,29,2015,49,4,0,False,False
81200,18,2015,49,4,0,True,False
81203,25,2015,49,4,0,False,False
81204,29,2015,49,4,0,False,False
81205,10,2015,49,5,0,False,False
81206,4,2015,49,4,0,False,False
81207,12,2015,49,5,0,True,False
81208,12,2015,49,5,0,True,False
81210,8,2015,49,5,0,False,False
81211,2,2015,49,5,0,False,False
81212,12,2015,49,5,0,True,False
81213,3,2015,49,3,0,False,False
81214,16,2015,49,5,0,False,False
81215,16,2015,49,5,0,False,False
81216,81,2015,50,6,0,False,False
81217,13,2015,49,4,0,False,False
81218,16,2015,49,4,0,False,False
81219,14,2015,49,3,0,False,False
81220,8,2015,49,3,0,False,False
81221,40,2015,49,5,0,True,False
81222,8,2015,49,4,0,False,False
81223,61,2015,53,30,0,False,True
81226,21,2015,49,4,0,False,False
81227,13,2015,49,4,0,False,False
81228,0,2015,49,5,0,False,False
81229,0,2015,49,5,0,False,False
81230,33,2015,50,8,0,False,True
81231,85,2016,3,12,0,False,True
81232,273,2016,28,4,0,False,True
81233,72,2015,49,5,0,False,False
81235,10,2015,49,5,0,False,False
81236,49,2015,49,5,0,False,False
81237,22,2015,49,4,0,False,False
81238,22,2015,49,4,0,False,False
81239,47,2015,49,5,0,True,False
81240,47,2015,49,5,0,False,False
81241,47,2015,49,5,0,False,False
81242,47,2015,49,5,0,False,False
81243,47,2015,49,5,0,False,False
81244,47,2015,49,5,0,True,False
81245,47,2015,49,5,0,False,False
81246,47,2015,49,5,0,True,False
81247,47,2015,49,5,0,False,False
81248,47,2015,49,5,0,True,False
81249,47,2015,49,5,0,False,False
81250,47,2015,49,5,0,True,False
81251,47,2015,49,5,0,True,False
81252,47,2015,49,5,0,False,False
81253,47,2015,49,5,0,False,False
81254,9,2015,49,5,0,False,False
81255,47,2015,49,5,0,False,False
81256,47,2015,49,5,0,False,False
81257,47,2015,49,5,0,False,False
81258,47,2015,49,5,0,True,False
81259,47,2015,49,5,0,True,False
81260,19,2015,49,5,0,False,False
81261,14,2015,49,5,0,False,False
81262,14,2015,49,5,0,False,False
81263,14,2015,49,5,0,False,False
81264,40,2015,49,5,0,False,False
81265,3,2015,50,6,0,False,False
81266,18,2015,50,6,0,False,False
81267,18,2015,50,6,0,False,False
81268,30,2015,49,4,0,False,False
81269,19,2015,49,5,0,False,False
81270,15,2015,49,5,0,False,False
81271,19,2015,49,5,0,False,False
81272,67,2015,49,5,0,False,False
81273,23,2015,49,4,0,True,False
81274,19,2015,49,5,0,False,False
81275,16,2015,49,4,0,False,False
81276,67,2015,49,5,0,False,False
81277,40,2015,49,5,0,False,False
81280,79,2015,49,4,0,False,False
81281,12,2015,49,5,0,True,False
81282,24,2015,49,4,0,False,False
81283,18,2015,49,4,0,False,False
81284,52,2015,49,5,0,False,False
81285,67,2015,49,5,0,True,False
81286,67,2015,49,5,0,False,False
81288,13,2015,50,6,0,False,False
81291,6,2015,50,7,0,False,False
81293,6,2015,50,7,0,False,False
81296,10,2015,49,5,0,True,False
81297,17,2015,49,3,0,False,False
81298,31,2015,49,5,0,False,False
81299,4,2015,49,4,0,False,False
81300,10,2015,49,5,0,True,False
81301,47,2015,49,5,0,True,False
81303,47,2015,50,6,0,False,False
81306,67,2015,49,5,0,False,False
81307,47,2015,49,5,0,False,False
81308,47,2015,49,5,0,False,False
81309,19,2015,49,5,0,False,False
81310,37,2015,49,5,0,False,False
81311,49,2015,49,5,0,False,False
81312,49,2015,49,5,0,False,False
81314,49,2015,49,5,0,False,False
81315,18,2015,49,4,0,False,False
81316,47,2015,49,5,0,True,False
81317,47,2015,49,5,0,True,False
81318,47,2015,49,5,0,True,False
81319,74,2015,49,4,0,False,False
81320,47,2015,49,5,0,False,False
81321,47,2015,49,5,0,False,False
81322,23,2015,49,4,0,True,False
81325,9,2015,49,5,0,False,False
81326,5,2015,49,5,0,False,False
81327,5,2015,49,5,0,False,False
81328,3,2015,50,6,0,False,False
81329,40,2015,49,5,0,False,False
81330,3,2015,49,3,0,True,False
81331,67,2015,49,5,0,True,False
81332,16,2015,52,24,0,False,True
81333,86,2016,8,20,0,False,False
81335,11,2015,49,5,0,True,False
81337,11,2015,49,5,0,False,False
81338,11,2015,50,8,0,False,False
81339,13,2015,50,8,0,False,False
81340,11,2015,49,5,0,False,False
81341,11,2015,49,5,0,False,False
81342,11,2015,49,5,0,False,False
81343,11,2015,49,5,0,False,False
81344,11,2015,49,5,0,False,False
81345,11,2015,49,5,0,False,False
81346,11,2015,49,5,0,False,False
81347,4,2015,49,5,0,False,False
81348,19,2015,49,5,0,False,False
81349,13,2015,50,6,0,False,False
81350,1,2015,50,6,0,False,False
81351,29,2015,50,6,0,False,False
81352,11,2015,49,5,0,False,False
81353,6,2015,50,10,0,False,True
81354,1,2015,49,5,0,False,False
81355,73,2015,50,6,0,False,False
81356,11,2015,49,5,0,False,False
81357,11,2015,49,5,0,False,False
81358,11,2015,49,5,0,False,False
81359,11,2015,50,8,0,True,False
81361,11,2015,49,5,0,False,False
81362,8,2015,50,6,0,False,False
81363,4,2015,49,5,0,True,False
81364,11,2015,49,5,0,False,False
81365,11,2015,49,5,0,True,False
81368,190,2016,15,9,31,False,False
81372,292,2015,52,26,0,False,True
81373,292,2015,52,26,0,False,True
81374,22,2015,50,9,0,False,True
81375,22,2015,50,9,0,False,True
81376,6,2015,50,6,0,True,False
81377,4,2015,50,8,0,False,False
81378,8,2015,50,9,0,False,False
81379,3,2016,11,7,0,False,False
81380,7,2016,23,30,0,False,False
81381,8,2015,50,9,0,False,False
81383,0,2016,20,9,0,False,False
81395,14,2015,49,3,0,True,False
